Text,Category
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ವ್ಯಕ್ತಿಯನ್ನು ನನ್ನ ಮನೆಗೆ ಕರೆಯುವುದಿಲ್ಲ.,Transphobia
"ಲಿಂಗಾಯತದಿಂದ ಬರುವ ಕೇಡು ಹೆಚ್ಚು, ಗುಣಗಳು ಕಡಿಮೆ",Transphobia
"ಲೆಸ್ಬಿಯನ್ ಸಂಬಂಧವು ನೀವು ಗೇ ಆಗಬೇಕೆಂದು ತೋರಿಸುತ್ತದೆ, ನೀವು ಗೇ ಆಗಿದ್ದರೆ ಮಾತ್ರ.",None of the categories
ಯಾರೂ ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಆಗುವುದನ್ನು ಸ್ವೀಕರಿಸುವ ಹಕ್ಕಿಲ್ಲ.,Transphobia
‘ಕೆಜಿಎಫ್’​ ಮೊದಲ ದಿನದ ಗಳಿಕೆಯೆಷ್ಟು ಗೊತ್ತಾ?; ಹೊಸ ದಾಖಲೆ ಬರೆದ ಯಶ್​!,None of the categories
ಟ್ರಾನ್ಸ್‌ಜೆಂಡರ್ ಪ್ರಶ್ನೆಗೆ ನಾವು ಹೆಚ್ಚು ಮುಖ್ಯತೆ ನೀಡುವುದು ಹೇಗೆ? ಅವರ ಕೇವಲ ಅಲ್ಪಸಂಖ್ಯಾತರು,Transphobia
ಲೆಸ್ಬಿಯನ್ನರು ಮನಸ್ಸಿನ ಪ್ರಶಾಂತಿ ಮತ್ತು ಪ್ರೀತಿಯನ್ನು ಹೊತ್ತುಕೊಂಡಿರುತ್ತಾರೆ. ಅವರ ಸಂಬಂಧಗಳು ಪರಸ್ಪರ ಸಹಾಯ ಮತ್ತು ಅನುಕಂಪೆಯ ನೆಲೆಗೆ ನಿಂತಿರುತ್ತವೆ.,None of the categories
ನಾನು ನನ್ನ ಮಗುವನ್ನು ಸಲಿಂಗಕಾಮಿಗೆ ಕೊಡುವುದಿಲ್ಲ,Homophobia
"ಲಿಂಗಾಯತ ಜನರು ನಮ್ಮ ಸಮಾಜದ ಅಂಗವಲ್ಲ, ಅವರು ಒಂದು ಪ್ರತೀಕವೇ ಆಗಿರುವರು",Transphobia
ಸಚಿನ್ ಅಭಿಮಾನಿಗಳಿಗೆ ಸಿಹಿ ಸುದ್ಧಿ: ಸಚಿನ್​ ಅವರ ಜೀವನಾಧರಿತ ಚಿತ್ರಕ್ಕೆ ಮತ್ತೊಂದು ಪ್ರಶಸ್ತಿ!,None of the categories
ಟ್ರಾನ್ಸ್‌ಗೆಂಡರ್ ಜನರು ಸಾಮಾನ್ಯ ಜೀವನ ನಡೆಸುವುದು ಸಾಧ್ಯವೇಕೆ ಎಂದು ನನ್ನ ಮನಸ್ಸು ಅರ್ಥಮಾಡಿಕೊಳ್ಳುವುದಿಲ್ಲ.,Transphobia
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಜನರ ಅಭಿವೃದ್ಧಿಗೆ ನಮ್ಮ ಸರ್ಕಾರ ಹಣ ಹರಜು ಮಾಡುವುದು ನನಗೆ ಸ್ವೀಕಾರವಾಗುವುದಿಲ್ಲ.,Transphobia
ನೀನು ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಆದ್ದರಿಂದ ನಿನ್ನನ್ನು ನಾನು ಗೌರವಿಸಲಾರೆ.,Transphobia
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಜನರು ನಾವು ತಿಳಿದಿರುವ ಸಾಮಾನ್ಯ ಲಿಂಗ ಮೌಲ್ಯಗಳನ್ನು ಬಲಿಷ್ಠವಾಗಿ ಕೇಳಿಕೊಳ್ಳುತ್ತಾರೆ.,Transphobia
ಜೂನಿಯರ್ ಅಥ್ಲೆಟಿಕ್ಸ್​ನಲ್ಲಿ ಮೊಟ್ಟ ಮೊದಲ ಚಿನ್ನ ಪಡೆದು ದಾಖಲೆ ನಿರ್ಮಿಸಿದ ಅಸ್ಸಾಂನ ಹಿಮದಾಸ್​ ​,None of the categories
ಸಲಿಂಗಕಾಮಿಗಳು ನಮ್ಮ ಸಮಾಜಕ್ಕೆ ಅಪಾಯಕಾರಿಗಳು ಹೇಗೆ ಎಂದು ನೀವು ಆಲೋಚಿಸುತ್ತೀರಾ?,Homophobia
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಜನರು ಸಾಮಾನ್ಯ ಜನರ ಲಿಂಗ ವ್ಯತ್ಯಾಸಗಳನ್ನು ನಿಂದಿಸುವ ಹುಚ್ಚುಗಳು.,Transphobia
ನಿನ್ನ ಸ್ವಾತಂತ್ರ್ಯ ಹಕ್ಕುಗಳನ್ನು ಸದ್ಯಕ್ಕೆ ಮರೆತುಬಿಡು,None of the categories
ಆ ಹುಡುಗಿ ನೀವು ಸಲಿಂಗಕಾಮಿ ಆಗಲು ಬಯಸುವ ಹೆಚ್ಚಿನ ಸಂಕೇತವನ್ನು ತೋರುತ್ತಾ ಇದೆ,Homophobia
ಹೊಸ ನೀತಿಗೆ ತಲುಪಲು ನಾವು ಮೊದಲು ಸಲಿಂಗಕಾಮಿಗಳನ್ನು ನಿಷೇಧಿಸಬೇಕು,Homophobia
ಲಿಂಗದ ಪ್ರಶ್ನೆ ಸಮಾಜದ ಪ್ರಗತಿಗೆ ಆತಂಕವನ್ನು ತರುವುದು,Transphobia
ನೀವು ಗೇ ಮತ್ತು ಲೆಸ್ಬಿಯನ್ ಕೌಪುಂಡರ ಜೀವನ ನಡೆಸುವುದರಲ್ಲಿ ನನಗೆ ನಂಬಿಕೆ ಇಲ್ಲ.,Homophobia
ಹೊಮೋಸೆಕ್ಷುಯಲ್ ಜೀವನ ಮಾಡುವುದು ಒಂದು ಆಯ್ಕೆ ಹೌದು ಮತ್ತು ಅದು ಸರಿಯೆನ್ನುವುದಿಲ್ಲ,Homophobia
ಲೆಸ್ಬಿಯನ್ನರು ಸರಿಯಾದ ಮಹಿಳೆಯರು ಅಲ್ಲ,Homophobia
ರಾಜೀವ್​ ಗಾಂಧಿಗೆ ಅವಮಾನ ಮಾಡಿದ ಆರೋಪ: ನವಾಜುದ್ದೀನ್​ ಸಿದ್ದಿಖಿ ವಿರುದ್ಧ ದೂರು ದಾಖಲು,None of the categories
ಮುಖ್ಯಮಂತ್ರಿ ಕುಮಾರಸ್ವಾಮಿ ಭೇಟಿಯಾದ ನಟ ಶಿವರಾಜ್​ಕುಮಾರ್ ದಂಪತಿ,None of the categories
ಐಪಿಎಲ್ 2019: ಡೆತ್ ಓವರ್​​ನಲ್ಲಿ ಬ್ಯಾಟ್ಸ್​​​​​​​​​ಮನ್​​​ಗಳೆದುರು ಈ ಬೌಲರ್​ಗಳದ್ದೆ ಹವಾ!,None of the categories
ನನ್ನ ಮಕ್ಕಳು ಲಿಂಗಾಯತಿಗಳಾಗದೆ ಬೆಳೆಯಲಿ,None of the categories
ಮಾಧುರಿ ದೀಕ್ಷಿತ್​ ಅಭಿನಯದ ಮೊದಲ ಮರಾಠಿ ಸಿನಿಮಾ 'ಬಕೆಟ್​ ಲಿಸ್ಟ್​' ಟ್ರೇಲರ್​ ಬಿಡುಗಡೆ,None of the categories
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಜನರು ನಮ್ಮ ಸಂಸ್ಥೆಗೆ ಸೇರುವುದನ್ನು ನಾನು ನಿಷೇಧಿಸುತ್ತೇನೆ.,Transphobia
ನಾನು ಸಲಿಂಗಕಾಮಿಯಾಗಲು ನನ್ನ ಆದ್ಯ ಪ್ರೇಮಿಕೆಯನ್ನು ಕಾಯಬೇಕೆಂದು ಮನಸ್ಸು ಮಾಡಿದ್ದೇನೆ,None of the categories
ಸಲಿಂಗಕಾಮಿಗಳು ಅವರ ನೈತಿಕವಾದ ಮೌಲ್ಯಗಳನ್ನು ಮರೆತುಬಿಡುವುದು ಸಹಜ.,Homophobia
"ನಾನು ನಿನ್ನನ್ನು ಹೆಣ್ಣು ಎಂದು ನೋಡುವುದಿಲ್ಲ, ಯಾರು ಲಿಂಗಾಯತವನ್ನು ಸೋಲಿಸುವರೋ ಅವರಿಗೆ ಗೌರವ ಇಲ್ಲ",Transphobia
ಹೃದಯ ಸಂಬಂಧಿ ಕಾಯಿಲೆಗೆ ತುತ್ತಾದ ನಿರ್ಮಾಪಕ ಕೆ. ಮಂಜು ಆಸ್ಪತ್ರೆಗೆ ದಾಖಲು,None of the categories
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಆಗುವುದು ಸಹಜವಾದ ಸ್ವಭಾವವೇನು?,Transphobia
"ಪ್ರೀತಿ, ಸಹಾನುಭೂತಿ, ಅಭಿಮಾನ ಇವು ಜೀವನದ ಮೂಲಭೂತ ಮೌಲ್ಯಗಳು",None of the categories
ಸಲಿಂಗಕಾಮಿಗಳು ಮನೆಯಲ್ಲಿ ಅನಾದರಣೀಯವಾದುದು ಮತ್ತು ನಿಮ್ಮ ಮೊಗಕೆ ಉಜ್ವಲವಾಗಿ ಕಾಣುವುದು,Homophobia
"ನಮ್ಮ ಸಮಾಜದಲ್ಲಿ ಲಿಂಗಾಂತರ ವ್ಯಕ್ತಿಗಳು ಗೌರವಾನ್ವಿತ ಸ್ಥಾನದಲ್ಲಿರಬೇಕು, ಅವರ ಅನುಭವಗಳ ಮೇಲೆ ಕಾಲು ಹಾಕಿ ಅವರ ಪ್ರತಿಭೆಗೆ ಗೌರವ ತೋರಬೇಕು",None of the categories
ಕನ್ನಡದ ಹಿರಿಯ ನಟ ಸದಾಶಿವ ಬ್ರಹ್ಮಾವರ್ ನಿಧನ,None of the categories
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ವ್ಯಕ್ತಿಗೆ ನನ್ನ ಮಗುವನ್ನು ಸೇರಿಸುವುದು ಅನುತ್ತಮ.,Transphobia
ನಾನು ನನ್ನ ಜೀವನದಲ್ಲಿ ಸಲಿಂಗಕಾಮಿಗಳ ಪ್ರಭಾವಕ್ಕೆ ಒಳಗಾಗಿದ್ದೇನೆ.,Homophobia
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ವ್ಯಕ್ತಿಗಳ ನೆಲೆ ನಮ್ಮ ಸಮಾಜದಲ್ಲಿ ಇರಕೂಡದು.,Transphobia
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಜನರು ಸಾರ್ವಜನಿಕ ಸ್ಥಳಗಳಲ್ಲಿ ಹುಡುಗಿಯರನ್ನು ಭಯಗೊಳಿಸುತ್ತಿದ್ದಾರೆ.,Transphobia
ಎಟಿಪಿ ಟೆನಿಸ್: ವಿಶ್ವದ ನಂ.1 ಆಟಗಾರ ಜೊಕೊವಿಕ್​ಗೆ ಸೋಲುಣಿಸಿ ಪ್ರಶಸ್ತಿ ಮುಡಿಗೇರಿಸಿದ 21ರ ಝ್ವೆರೆವ್,None of the categories
"IPL Auction 2019: ಮೊದಲ ದಿನದ ಹರಾಜು ಅಂತ್ಯ, ಯಾರು ಯಾವ ತಂಡದಲ್ಲಿ?",None of the categories
ಈ ವಿಮಾನ ನಿಲ್ದಾಣದಲ್ಲಿದೆ 5G ನೆಟ್​ವರ್ಕ್​: ಹೇಗಿದೆ ಗೊತ್ತಾ ಇಂಟರ್​ನೆಟ್ ಸ್ಪೀಡ್​?,None of the categories
ಹೋಮೋಸೆಕ್ಸುಯಲ್ಸ್ ಮೇಲೆ ನಮ್ಮ ಸಮಾಜವು ಹೇಗೆ ನೋಡುತ್ತದೆ ಎಂಬುದು ಅಂದು ಗೊತ್ತಾಗುವುದು.,Homophobia
ಲೆಸ್ಬಿಯನ್ನರು ಆಗುವುದು ತಪ್ಪು ಎಂದು ನಾನು ಭಾವಿಸುತ್ತೇನೆ,Homophobia
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಜನರು ಸ್ವಯಂಚಾಲಿತ ಹಕ್ಕುಗಳಿಗೆ ಆಧಾರವಾಗುವ ಸಮಾಜದ ಹೊಣೆಗಾರರು.,Transphobia
ಕಿರುತೆರೆಯ ಕಾಮಿಡಿ ಕಿಂಗ್​ ಕಪಿಲ್​ ಕಾರ್ಯಕ್ರಮದಲ್ಲಿ ಕನ್ನಡದ ಕಿಚ್ಚ ಸುದೀಪ್​..!,None of the categories
ನಿನಗೆ ಸಲಿಂಗಕಾಮಿಗಳಾಗಲು ಏನು ಹೇಳಿದ್ದೀಯಾ?,Homophobia
ನಾವು ಹೊಮೋಸೆಕ್ಷುಯಲ್ಸ್ ಅಥವಾ ದ್ವಿಲಿಗಿಗಳೊಂದಿಗೆ ಯಾವುದೇ ಸಂಬಂಧವನ್ನು ಹೊಂದಿಕೊಳ್ಳಲು ಸಿದ್ಧವಿಲ್ಲ.,Homophobia
ಚಲನಚಿತ್ರ ವಾಣಿಜ್ಯ ಮಂಡಳಿ ಮೆಟ್ಟಿಲೇರಿದ ಪ್ರೇಮ್-ಶ್ರೀನಿವಾಸ್​ ಕಿತ್ತಾಟ,None of the categories
ದೀಪಿಕಾ- ರಣವೀರ್​ ಮದುವೆ ಬಗ್ಗೆ ನಿಮಗೆಷ್ಟು ಗೊತ್ತು?,None of the categories
ನಾನು ಸಲಿಂಗಕಾಮಿ ಆಗಬೇಕಾದರೆ ಜನರು ನನ್ನನ್ನು ಮನೆಗೆ ಕರೆಯಬೇಕು,None of the categories
"ಹೆಣ್ಣು ಮತ್ತು ಗೇ-ಗಳು ಮೊದಲು ಬಂದವು, ಆಮೇಲೆ ಮನುಷ್ಯರು ಅದನ್ನು ನಕ್ಷತ್ರಗಳ ಮೂಲಕ ತಿಳಿದುಕೊಂಡರು",None of the categories
ನಿಮ್ಮ ಗೇ/ಲೆಸ್ಬಿಯನ್ ಸಂಬಂಧವು ನಿಮ್ಮ ಪರಿಸ್ಥಿತಿಗೆ ಕಾರಣವೇ ಆಗಿದೆಯೆ?,Homophobia
"ಆತ ಸಲಿಂಗಕಾಮಿಯಾಗಿದ್ದಾನೆ, ಅದಕ್ಕೆ ಅವನನ್ನು ನಮ್ಮ ಸಂಸ್ಥೆಗೆ ನೇಮಕಮಾಡಲು ನಾವು ಹೇಗೆ ಸಾಧ್ಯ?",Homophobia
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಜನರು ನಮ್ಮ ಹುಡುಗಿಯನ್ನು ಬಹಿರಂಗ ಮಾಡಲು ಯತ್ನಿಸುತ್ತಾರೆ.,Transphobia
700 ಕೋಟಿ ವೆಚ್ಚದಲ್ಲಿ ನಿರ್ಮಾಣವಾಗುತ್ತಿದೆ ವಿಶ್ವದ ಅತಿ ದೊಡ್ಡ ಕ್ರಿಕೆಟ್​ ಸ್ಟೇಡಿಯಂ!,None of the categories
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ವ್ಯಕ್ತಿಗಳು ಎಂದಿಗೂ ಸಾಮಾನ್ಯ ಜೀವನವನ್ನು ಬಾಲಿಸಲು ಸಾಧ್ಯವಿಲ್ಲ.,Transphobia
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಜನರು ಸಮಾಜದಲ್ಲಿ ಎಲ್ಲೆಲ್ಲೂ ಹಾನಿಕರ ಅಂತಸ್ತು,Transphobia
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಜನರು ನಮ್ಮ ಮುಂದಿನ ಪೀಳಿಗೆಗೆ ಹಾನಿಕರ ಉದಾಹರಣೆ.,Transphobia
ಮುಂಬೈ: ಲಂಕನ್ನರ ವಿರುದ್ಧ ಟಿ20 ಸರಣಿ ಕ್ಲೀನ್ ಸ್ವೀಪ್’ಗೆ ಭಾರತ ತಯಾರಿ,None of the categories
ಹುವಾಯ್​ ಫೊಲ್ಡೇಬಲ್​ ‘ಮೇಟ್​ ಎಕ್ಸ್‘​ ಫೋಟೊ ಲೀಕ್​ : ಹೇಗಿದೆ ಗೊತ್ತಾ..?,None of the categories
"ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಜನರು ನಮ್ಮ ಜಾತಿಯ ಮೇಲೆ ಆಕ್ರಮಣ ಮಾಡುವ ಮೂಲಕ, ಅವರು ನಮ್ಮ ಸಂಸ್ಕೃತಿಯನ್ನು ಹೇರಿಕೆಹೊಡೆಯುತ್ತಿದ್ದಾರೆ.",Transphobia
"India vs New Zealand, Cricket Score: ನ್ಯೂಜಿಲೆಂಡ್​ಗೆ 8 ವಿಕೆಟ್​ಗಳ ಭರ್ಜರಿ ಜಯ",None of the categories
"ನೀವು ಹೊಮೋಸೆಕ್ಷುಯಲ್ ಹೊಂದಿದ್ದರೆ, ನೀವು ಒಂದು ಸಾಮಾಜಿಕ ಒಳಗಾಗಿ ಹೇಗೆ ಪ್ರವರ್ತಿಸಬಹುದು?",Homophobia
"ಆ ಸಲಿಂಗಕಾಮಿಯನ್ನು ಬಿಟ್ಟು, ಅವನನ್ನು ಮರೆತು ಬಿಡಿ, ಅವನ ಬಗ್ಗೆ ಯಾರೂ ಕಾಳಜಿ ವಹಿಸುವುದಿಲ್ಲ",Homophobia
ಕಾರ್ಮಿಕರ ದಿನದಂದು ಸಲಿಕೆ ಹಿಡುದು ಬೆವರರಿಸಿದ ಅಲಿಯಾ-ಅಮೀರ್​,None of the categories
"ನಾನು ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ವ್ಯಕ್ತಿಯೊಂದಿಗೆ ಪ್ರೀತಿಸಲು ಬಿಡುವುದಿಲ್ಲ, ಅವರ ಪ್ರೇಮವು ಅಸ್ವಸ್ಥ.",Transphobia
ನಾನು ಸಲಿಂಗಕಾಮಿ ಆಗಲು ಯೋಗ್ಯನಲ್ಲ,Homophobia
ನನ್ನ ಲಿಂಗಾಯತ ಮಿತ್ರರು ನನ್ನ ಬಗ್ಗೆ ಬೇರೆ ದೃಷ್ಟಿಯಿಂದ ನೋಡುವುದಿಲ್ಲ.,None of the categories
211 ದಿನಗಳ ಬಳಿಕ ಕಣಕ್ಕಿಳಿದ ನ್ಯೂಜಿಲೆಂಡ್: ಹೇಗಿತ್ತು ಪಾಕ್ ವಿರುದ್ಧದ ರೋಚಕ ಪಂದ್ಯ,None of the categories
ಬ್ಯಾಂಕ್ ಖಾತೆ - ಆಧಾರ್​ ಕಾರ್ಡ್​ ಕಾನೂನಿನಲ್ಲಿ ಬದಲಾವಣೆ: ಹೊಸ ನಿಯಮದಲ್ಲೇನಿದೆ?,None of the categories
ಅಪ್ಪಿ ತಪ್ಪಿಯು ಈ ಮೆಸೇಜ್​ಗಳನ್ನು ವಾಟ್ಸ್​ಆ್ಯಪ್​ನಲ್ಲಿ ಒಪನ್ ಮಾಡ್ಬೇಡಿ..!,None of the categories
ಸಲಿಂಗಕಾಮಿಗಳು ಸಂಪೂರ್ಣ ಸಮಾಜವನ್ನು ಸೋಕುವ ಸಾಮರ್ಥ್ಯವನ್ನು ಹೊಂದಿದ್ದಾರೆ,Homophobia
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಜನರು ನಮ್ಮ ಸಮಾಜದ ನಿಯಮಗಳನ್ನು ಉಲ್ಲಂಘಿಸುತ್ತಾರೆ,Transphobia
ಚಿರಂಜೀವಿ ಅಭಿನಯದ 151ನೇ ಸಿನಿಮಾ ‘ಸೈರಾ ನರಸಿಂಹ ರೆಡ್ಡಿ’: ಮೊದಲ ಬಾರಿಗೆ ತೆರೆ ಹಂಚಿಕೊಳ್ಳಲಿರುವ ಬಿಗ್​ ಬಿ ಬಚ್ಚನ್​-ಚಿರು,None of the categories
ಸಲಿಂಗಕಾಮಿಗಳು ಸಾಮಾಜಿಕ ಸ್ವೀಕಾರತೆಗೆ ಹೇಗೆ ಅಡ್ಡಿ ತರುತ್ತಾರೆ?,Homophobia
ನೀವು ಸಲಿಂಗಕಾಮಿಯಾಗಿದ್ದರೆ ನೀವು ಪಾಪಕ್ಕೆ ಹೊಂದಿಕೊಳ್ಳುತ್ತೀರಿ.,Homophobia
ಸಲಿಂಗಕಾಮಿಗಳಿಗೆ ಅಂತರಂಗ ಶಕ್ತಿ ಹೆಚ್ಚಾಗಿದೆ,None of the categories
ಗೇ ಮತ್ತು ಲೆಸ್ಬಿಯನ್ ಕೌಪುಂಡಿಯನ್ನು ಹೇಗೆ ನೀವು ಆಕರ್ಷಿಸಬಲ್ಲಿರಿ? ಇದು ನಮ್ಮ ಸಮಾಜದಲ್ಲಿ ಅನಾಗರಿಕವಾಗಿದೆ.,Homophobia
2019ರ ಕ್ರಿಕೆಟ್ ವಿಶ್ವಕಪ್ ವೇಳಾಪಟ್ಟಿ ಪ್ರಕಟ,None of the categories
ನೀವು ಗೇ ಅಥವಾ ಲೆಸ್ಬಿಯನ್ ಆದರೆ ನಿಮಗೆ ದಂಡನೆ ಸಿಗುವುದಿಲ್ಲ ಎಂದು ನಿಮ್ಮ ಕೆಲಸ ನಿರ್ಧರಿಸಿದೆ.,None of the categories
ನೀವು ಸಲಿಂಗಕಾಮಿಗಳಾದರೆ ನೀವು ಜೀವನದಲ್ಲಿ ಸುಖವನ್ನು ಹೆಚ್ಚಿಸುವ ಸಾಮರ್ಥ್ಯ ಹೊಂದಿದ್ದೀರಿ,Homophobia
ಸಲಿಂಗಕಾಮಿಗಳು ಸಾಮಾನ್ಯ ಜನರಿಗೆ ಹೆದರಿಕೆಯನ್ನು ಹುಟ್ಟಿಸುತ್ತಾರೆ.,Homophobia
ಭಾರತದಲ್ಲಿ ಹೆಚ್ಚುತ್ತಿದೆ ಮೊಮೊ ಚಾಲೆಂಜ್​ ಹಾವಳಿ,None of the categories
ಬಂದ್​ ಆದ LIC ಪಾಲಿಸಿಯ ಹಣ ಹಿಂಪಡೆಯಲು ಕೊನೆಯ ಅವಕಾಶ: ಅ.15ರ ಮೊದಲು ಹೀಗೆ ಮಾಡಿ,None of the categories
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ಗಳು ನಮ್ಮ ಮಕ್ಕಳನ್ನು ಹೇಗೆ ಬೇಲಿಗೆ ಹಾಕಬಹುದು? ಅವರು ಕೇವಲ ಮಾನಸಿಕ ಗೋಳು.,Transphobia
ಸಮಲಿಂಗ ಪ್ರೇಮಿಗಳು ಅವರ ಪ್ರೇಮದ ಬಗ್ಗೆ ಸತ್ಯವಾಗಿ ಮಾತನಾಡುವುದಿಲ್ಲ,Homophobia
"ಪ್ರೀತಿ ತೆಕ್ಕೆಗೆ ಪಂಚ ಪಾಂಡವರು: ಆರ್. ಅಶ್ವಿನ್, ಡಿಮ್ಯಾಂಡ್ ಇಲ್ಲದ ಯುವಿಯನ್ನ ಉಳಿಸಿಕೊಂಡ ಕಿಂಗ್ಸ್ ಇಲೆವೆನ್ ಪಂಜಾಬ್",None of the categories
ಆರ್ಮಿ ಕ್ಯಾಪ್ ವಿಚಾರ; ಬಿಸಿಸಿಐ ವಿರುದ್ಧ ಐಸಿಸಿಗೆ ಎರಡನೇ ಪತ್ರ ಬರೆಯಲು ತಯಾರಾದ ಪಾಕ್,None of the categories
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಜನರು ಮನೆಗೆ ಬರುವುದು ನಮ್ಮ ಕುಟುಂಬದಲ್ಲಿ ಅಸ್ವಸ್ಥತೆಗೆ ಕಾರಣವಾಗುವುದು.,Transphobia
"ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ಗಳು ನಮ್ಮ ಮಕ್ಕಳಿಗೆ ಪ್ರೇರಣೆಯನ್ನು ನೀಡುವುದಿಲ್ಲ, ಅವರನ್ನು ಕಾಡಿಸಿಬಿಡಬೇಕು.",Transphobia
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ವ್ಯಕ್ತಿ ನನ್ನ ಮಗಳಿಗೆ ಮಿತ್ರರಾಗುವುದನ್ನು ನಾನು ಆಗ್ರಹಿಸುವುದಿಲ್ಲ.,Transphobia
ಸಿನಿ ಗಾಸಿಪ್​ 12,None of the categories
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ವ್ಯಕ್ತಿಗಳು ಇತರ ಜನರ ಸಂಘಟನೆಗಳನ್ನು ಕದಿಯುವುದರ ಮೂಲಕ ನಮ್ಮ ಸಮಾಜವನ್ನು ಧ್ವಂಸ ಮಾಡುವರು.,Transphobia
ಸಲಿಂಗಕಾಮಿ ಹುಡುಗಿಗೆ ಅವಳು ಅದನ್ನು ಹೊಂದಿದ್ದರೆ ಏನು ಸಾಧಿಸಲು ಸಾಧ್ಯವಾಗುವುದು?,Homophobia
ಕನ್ನಡಿಗನ ಸ್ಥಾನಕ್ಕೆ ಮತ್ತೊಬ್ಬ ಕನ್ನಡಿಗ: ಟೀಂ ಇಂಡಿಯಾ ಆರಂಭಿಕ ಸಮಸ್ಯೆಗೆ ಸಿಕ್ಕಿದೆ ಪರಿಹಾರ,None of the categories
"ಪಾಂಡ್ಯ, ರಾಹುಲ್​ಗೆ ಬಿಗ್​ ರಿಲೀಫ್​: ಮಧ್ಯಂತರ ಅಮಾನತ್ತು ಆದೇಶ ಹಿಂಪಡೆದ ಬಿಸಿಸಿಐ",None of the categories
ಸಲಿಂಗಕಾಮಿಗಳು ನಮ್ಮ ಸಮಾಜದ ಮೊದಲ ಸುವ್ಯವಸ್ಥೆಯನ್ನು ಉಗ್ರವಾಗಿ ವಿರುದ್ಧಿಸುತ್ತಾರೆ,Homophobia
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ವ್ಯಕ್ತಿಗೆ ನಿಮ್ಮ ಮಗಳನ್ನು ಮದುವೆಮಾಡಲು ಬಿಡುವುದಿಲ್ಲ.,Transphobia
ಸಲಿಂಗಕಾಮಿಗಳು ಅಪಾಯಕಾರಿಗಳು ಮತ್ತು ಅವರನ್ನು ಸಮಾಜದಿಂದ ದೂರ ಮಾಡಬೇಕು,Homophobia
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ವಿಷಯದಲ್ಲಿ ನಾನು ಪ್ರತಿಯೊಬ್ಬರಿಗೂ ಯಾವ ಸಂಬಂಧವೂ ಇಲ್ಲದೆ ಇರುವೆನು.,Transphobia
ನಿನ್ನ ಲಿಂಗ ನಿನ್ನ ವೈಯಕ್ತಿಕ ಪ್ರಶ್ನೆಗಳನ್ನು ಬಗ್ಗಿಸಲಾರದು,None of the categories
"ನನ್ನ ಹುಡುಗನನ್ನು ಟ್ರಾನ್ಸ್ ಜನರ ಹತ್ತಿರ ಬಿಡುವುದಿಲ್ಲ, ಅವರು ಅವನನ್ನು ಕೇಡಿಸಬಹುದು.",Transphobia
ಸಲಿಂಗಕಾಮಿಯಾಗುವುದು ಒಂದು ಆರೋಗ್ಯ ಸಮಸ್ಯೆ ಎಂದು ನನಗೆ ಅನ್ನಿಸುತ್ತದೆ,Homophobia
ಬಾಲಿವುಡ್​ನಲ್ಲಿ ವಿಜಯ ಮಲ್ಯ 'ರಂಗೀಲಾ ರಾಜ',None of the categories
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಜನರು ನಮ್ಮ ಪರಂಪರೆಗೆ ಹಾನಿಗೆ ಕಾರಣವಾಗುತ್ತಿದ್ದಾರೆ.,Transphobia
ಸದ್ದಿಲ್ಲದೇ ಶುರುವಾಯಿತು 'ಕೋಟಿಗೊಬ್ಬ-3': ಕಿಚ್ಚ ಸುದೀಪ್ ಬಿಟ್ಟು ಚಿತ್ರೀಕರಣ ಆರಂಭ !,None of the categories
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ಗಳು ನಮ್ಮ ಸಾಮಾಜಿಕ ವ್ಯವಸ್ಥೆಯನ್ನು ಹೇರಳಿಸುತ್ತಿದ್ದಾರೆ.,Transphobia
ಲೆಸ್ಬಿಯನ್ನರಂತಹ ಜನರು ಮಕ್ಕಳನ್ನು ಹೊಂದಬಾರದು ... ಏಕೆಂದರೆ ಅದು ಸ್ವಾಭಾವಿಕವಲ್ಲ,Homophobia
